time,orientation_x,orientation_y,orientation_z,orientation_w,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
1687389614.0113862,-7.894166685836343e-05,1.2721987878165402e-08,-9.449748173383335e-06,0.9999999968394577,-2.7656532691243215e-05,7.890839872460444e-07,2.697103966304114e-06,6.905271505116323e-10,-8.673491710393454e-11,1.417134497732016e-10
1687389614.0213861,-7.894166685948369e-05,1.2722014847645786e-08,-9.449753206022982e-06,0.9999999968394577,-2.7656531472880554e-05,7.891029139532935e-07,2.6971355649747852e-06,6.897514399358941e-10,-8.307474042437856e-11,1.426585559197543e-10
1687389614.0313861,-7.894166686055925e-05,1.2722041911057682e-08,-9.449758238723475e-06,0.9999999968394577,-2.765653024116064e-05,7.891218356361805e-07,2.6971671459405246e-06,6.903046573362636e-10,-8.498510496488584e-11,1.4101051071603435e-10
1687389614.0413861,-7.89416668616736e-05,1.2722068878656246e-08,-9.449763271499702e-06,0.9999999968394576,-2.7656529044109218e-05,7.891407209680969e-07,2.6971987455368937e-06,6.888882344697274e-10,-8.627602599666679e-11,1.4235748443579872e-10
1687389614.051386,-7.894166686274291e-05,1.2722095846538876e-08,-9.449768304536154e-06,0.9999999968394575,-2.7656527855676094e-05,7.89159677433718e-07,2.6972303146335263e-06,6.898976119743759e-10,-8.425272528670188e-11,1.4162122461298016e-10
1687389614.061386,-7.894166686384731e-05,1.2722122927268235e-08,-9.44977333751223e-06,0.9999999968394576,-2.765652661351111e-05,7.891785403625817e-07,2.697261984326698e-06,6.895881280501326e-10,-8.247432801728668e-11,1.4135936685090064e-10
1687389614.071386,-7.894166686502078e-05,1.2722149902059348e-08,-9.449778370632826e-06,0.9999999968394575,-2.7656525395736348e-05,7.891975143461516e-07,2.697293446523747e-06,6.903057583875133e-10,-8.275823720775281e-11,1.4484878865912956e-10
1687389614.081386,-7.894166686608589e-05,1.272217692112866e-08,-9.449783403797676e-06,0.9999999968394574,-2.765652419693789e-05,7.892164156349916e-07,2.6973251327011244e-06,6.897847031369197e-10,-8.552136102426714e-11,1.4101392880914883e-10
1687389614.091386,-7.894166686724867e-05,1.2722203843548416e-08,-9.449788437121953e-06,0.9999999968394574,-2.7656522956650837e-05,7.892353460413275e-07,2.697356626867446e-06,6.893519592046266e-10,-8.50020055550524e-11,1.4285012940312755e-10
1687389614.101386,-7.894166686836469e-05,1.2722230947275442e-08,-9.449793470427394e-06,0.9999999968394574,-2.7656521735591055e-05,7.892543277687492e-07,2.6973883027833195e-06,6.916198184217774e-10,-8.257309398955305e-11,1.426270324324275e-10
1687389614.111386,-7.89416668694388e-05,1.2722257925889654e-08,-9.449798503906096e-06,0.9999999968394573,-2.7656520522141324e-05,7.892732289334511e-07,2.6974198478497755e-06,6.885539152351506e-10,-8.746458982297287e-11,1.4022504046997277e-10
1687389614.121386,-7.894166687056917e-05,1.2722284907791331e-08,-9.449803537410555e-06,0.9999999968394572,-2.765651926393776e-05,7.89292125125646e-07,2.697451468588297e-06,6.903190332884832e-10,-7.989633303852971e-11,1.4433362622326398e-10
1687389614.131386,-7.894166687175033e-05,1.2722311882310026e-08,-9.44980857110468e-06,0.9999999968394573,-2.7656518071277526e-05,7.893110784042803e-07,2.697483031142724e-06,6.907433908596413e-10,-8.857323642508785e-11,1.4427662067176879e-10
1687389614.141386,-7.894166687286718e-05,1.2722338854833482e-08,-9.449813604933217e-06,0.9999999968394572,-2.765651685392129e-05,7.89329985958483e-07,2.6975145645733607e-06,6.89395471025018e-10,-8.148760669748867e-11,1.421312421382462e-10
1687389614.151386,-7.894166687397006e-05,1.2722365874263235e-08,-9.449818638769522e-06,0.9999999968394571,-2.7656515600790098e-05,7.893489405382278e-07,2.697546187326988e-06,6.906544659995135e-10,-8.379032041357547e-11,1.4208089769748286e-10
1687389614.161386,-7.894166687515033e-05,1.2722392881608548e-08,-9.449823672844406e-06,0.9999999968394571,-2.7656514389951984e-05,7.893678454861453e-07,2.697577769382176e-06,6.899770122824888e-10,-8.417480641905695e-11,1.455377459991491e-10
1687389614.171386,-7.894166687623958e-05,1.2722419931342763e-08,-9.44982870689978e-06,0.9999999968394571,-2.765651312786923e-05,7.89386735366076e-07,2.6976094518345607e-06,6.894299713099484e-10,-8.379592038938908e-11,1.4054229052123187e-10
1687389614.181386,-7.894166687735957e-05,1.2722446921874406e-08,-9.449833740911156e-06,0.999999996839457,-2.7656511930079417e-05,7.894056984926162e-07,2.6976409777330504e-06,6.901963385820865e-10,-8.694909504828378e-11,1.4184475642568987e-10
1687389614.191386,-7.894166687843239e-05,1.2722473946825967e-08,-9.4498387750226e-06,0.9999999968394568,-2.765651072829084e-05,7.894245787441299e-07,2.6976725735443842e-06,6.887429224532136e-10,-8.388291862678834e-11,1.4127029827037448e-10
1687389614.201386,-7.894166687962032e-05,1.2722500911095689e-08,-9.449843809210305e-06,0.999999996839457,-2.765650950699393e-05,7.894434998687211e-07,2.697704109389298e-06,6.89607041101421e-10,-8.271604070994786e-11,1.4478090841739539e-10
1687389614.211386,-7.89416668807382e-05,1.2722527971630793e-08,-9.449848843413657e-06,0.9999999968394568,-2.7656508228823024e-05,7.894624083064538e-07,2.697735782587445e-06,6.909271997068458e-10,-8.472545366008705e-11,1.4209202270969335e-10
1687389614.2213862,-7.894166688179801e-05,1.272255493701081e-08,-9.44985387775632e-06,0.9999999968394567,-2.7656507073120527e-05,7.894813267760047e-07,2.6977673370902143e-06,6.887857717610815e-10,-8.665987447592238e-11,1.4121887812775574e-10
1687389614.2313862,-7.894166688294946e-05,1.2722581849318525e-08,-9.44985891249194e-06,0.9999999968394567,-2.7656505871523325e-05,7.895003412724348e-07,2.6977988021278426e-06,6.914279526751591e-10,-8.105473743737242e-11,1.4407892128341922e-10
1687389614.2413862,-7.894166688405758e-05,1.2722608850769254e-08,-9.449863947385218e-06,0.9999999968394567,-2.7656504619160576e-05,7.895193518560759e-07,2.697830398372161e-06,6.918965397894774e-10,-8.573674847157714e-11,1.4021262333175978e-10
1687389614.2513862,-7.894166688509728e-05,1.2722635919541638e-08,-9.44986898231775e-06,0.9999999968394566,-2.7656503437818215e-05,7.895382533159257e-07,2.697862047131259e-06,6.894447084313455e-10,-8.582995767967266e-11,1.4107794445257176e-10
1687389614.2613862,-7.894166688621773e-05,1.2722662950207323e-08,-9.449874017155876e-06,0.9999999968394565,-2.7656502207817274e-05,7.895571733949356e-07,2.697893647608617e-06,6.896677440992061e-10,-8.060515305336125e-11,1.432586188689639e-10
1687389614.2713861,-7.894166688735774e-05,1.2722690007263932e-08,-9.44987905204389e-06,0.9999999968394566,-2.7656500976396795e-05,7.895760482885826e-07,2.6979252908541756e-06,6.897867000473743e-10,-8.678311400562008e-11,1.4128551246514093e-10
1687389614.2813861,-7.894166688849175e-05,1.272271701664708e-08,-9.449884087141529e-06,0.9999999968394565,-2.7656499753038188e-05,7.895950393455084e-07,2.6979568325619305e-06,6.912128661666513e-10,-8.207387399820119e-11,1.4461097755600066e-10
1687389614.2913861,-7.894166688957522e-05,1.2722744015726709e-08,-9.449889122303528e-06,0.9999999968394564,-2.7656498531622018e-05,7.896139555627309e-07,2.697988420944679e-06,6.888396897829762e-10,-8.598799284292448e-11,1.405239930940764e-10
1687389614.301386,-7.894166689072254e-05,1.27227710280728e-08,-9.449894157612485e-06,0.9999999968394564,-2.765649731247562e-05,7.896328542697337e-07,2.6980199916492288e-06,6.897261765099688e-10,-8.444568371804968e-11,1.4365601069714064e-10
1687389614.311386,-7.894166689184793e-05,1.2722798031226461e-08,-9.449899192910712e-06,0.9999999968394564,-2.7656496083789886e-05,7.896518077169332e-07,2.698051613556501e-06,6.900660373281837e-10,-8.389468140376332e-11,1.415567058208945e-10
1687389614.321386,-7.894166689297552e-05,1.272282505010471e-08,-9.449904228213019e-06,0.9999999968394563,-2.7656494843501727e-05,7.896706960745243e-07,2.6980832368040018e-06,6.901041382167137e-10,-8.203467909694242e-11,1.4468858282513325e-10
1687389614.331386,-7.894166689406768e-05,1.2722852028445062e-08,-9.449909263637728e-06,0.9999999968394562,-2.765649364018023e-05,7.896896200654947e-07,2.6981148025823315e-06,6.894597265338805e-10,-8.643340938575164e-11,1.4176670428767574e-10
1687389614.341386,-7.894166689522332e-05,1.2722879094349551e-08,-9.449914299130066e-06,0.9999999968394563,-2.7656492374375203e-05,7.897085649430914e-07,2.698146440406611e-06,6.909486847981404e-10,-8.268620323373547e-11,1.4315171234731654e-10
1687389614.351386,-7.894166689632922e-05,1.272290602045023e-08,-9.449919334781024e-06,0.9999999968394562,-2.7656491210491916e-05,7.897274884897718e-07,2.6981779630682663e-06,6.899021861139831e-10,-8.737637714938765e-11,1.4228207433438734e-10
1687389614.361386,-7.894166689746218e-05,1.2722933029173561e-08,-9.449924370565613e-06,0.9999999968394561,-2.765648997483944e-05,7.89746387682447e-07,2.698209532975479e-06,6.889905223054491e-10,-8.190862992995908e-11,1.4391159707059677e-10
1687389614.371386,-7.894166689858845e-05,1.2722960046041961e-08,-9.449929406435002e-06,0.9999999968394561,-2.7656488745521675e-05,7.897653768913032e-07,2.6982411624571995e-06,6.915512573849917e-10,-8.632656668808644e-11,1.423659301458684e-10
1687389614.381386,-7.894166689973556e-05,1.2722987064090353e-08,-9.449934442379744e-06,0.9999999968394561,-2.7656487515914554e-05,7.897842792450818e-07,2.6982727328302107e-06,6.895608783172699e-10,-8.37838429331519e-11,1.4291700412199217e-10
1687389614.391386,-7.894166690082416e-05,1.2723014166582243e-08,-9.44993947822423e-06,0.999999996839456,-2.7656486267654114e-05,7.898031658414027e-07,2.6983044042740304e-06,6.897394705027445e-10,-8.3547842552671e-11,1.4195379161954172e-10
1687389614.401386,-7.894166690191823e-05,1.272304111597926e-08,-9.449944514277858e-06,0.9999999968394558,-2.7656485069543296e-05,7.898220854685244e-07,2.6983359916947384e-06,6.901383218639532e-10,-8.500005899483042e-11,1.4124007527461382e-10
1687389614.411386,-7.894166690307577e-05,1.2723068150320002e-08,-9.449949550426083e-06,0.9999999968394558,-2.7656483846159414e-05,7.898410689324832e-07,2.6983675878962423e-06,6.915426059894793e-10,-8.50281062329025e-11,1.4469298851114053e-10
1687389614.421386,-7.894166690419867e-05,1.2723095090338689e-08,-9.449954586733138e-06,0.9999999968394558,-2.7656482633522785e-05,7.898600198025241e-07,2.6983991052603617e-06,6.896754892875378e-10,-8.35391645856937e-11,1.4275923897282695e-10
1687389614.431386,-7.894166690531864e-05,1.2723122079786492e-08,-9.449959623087094e-06,0.9999999968394558,-2.765648143672909e-05,7.898789344897619e-07,2.698430703594893e-06,6.899505119684192e-10,-8.395349920156921e-11,1.4341577389775392e-10
1687389614.441386,-7.894166690645789e-05,1.2723149145666701e-08,-9.44996465947268e-06,0.9999999968394557,-2.7656480149657705e-05,7.898978427902821e-07,2.6984623842290767e-06,6.905348987277808e-10,-8.35793435576857e-11,1.4215104564441438e-10
1687389614.451386,-7.894166690759858e-05,1.2723176075080351e-08,-9.44996969596204e-06,0.9999999968394556,-2.7656478917902407e-05,7.89916737749991e-07,2.6984938774688355e-06,6.885126616059961e-10,-8.570309407193394e-11,1.416996188556308e-10
1687389614.461386,-7.894166690870652e-05,1.2723203089368045e-08,-9.449974732593824e-06,0.9999999968394556,-2.7656477712355792e-05,7.899357031868453e-07,2.698525459553844e-06,6.907000212684662e-10,-8.368874282985201e-11,1.4322316506310376e-10
1687389614.4713862,-7.894166690983301e-05,1.2723230140451143e-08,-9.449979769295093e-06,0.9999999968394556,-2.7656476488840257e-05,7.899545806629439e-07,2.698557108606388e-06,6.894605829070076e-10,-8.44308074021132e-11,1.437776167071778e-10
1687389614.4813862,-7.894166691098105e-05,1.2723257207674643e-08,-9.449984806023685e-06,0.9999999968394556,-2.7656475264158914e-05,7.899734994925092e-07,2.698588792644975e-06,6.91015339947081e-10,-8.584877174951818e-11,1.428263821387238e-10
1687389614.4913862,-7.894166691211763e-05,1.272328409830477e-08,-9.449989842842764e-06,0.9999999968394554,-2.765647400683551e-05,7.899924531865216e-07,2.698620269002098e-06,6.899683952186686e-10,-8.151252314051096e-11,1.4184007203868932e-10
1687389614.5013862,-7.89416669132106e-05,1.2723311123110876e-08,-9.44999487991768e-06,0.9999999968394554,-2.7656472810938365e-05,7.900114109959022e-07,2.6986518782813837e-06,6.90648733451879e-10,-8.539425693585666e-11,1.4297128888808204e-10
1687389614.5113862,-7.894166691429479e-05,1.2723338102349558e-08,-9.449999917120578e-06,0.9999999968394554,-2.7656471641198712e-05,7.900303688891885e-07,2.698683405276588e-06,6.898734906811511e-10,-8.827887520761189e-11,1.4111927479291784e-10
1687389614.5213861,-7.894166691531468e-05,1.2723365141527636e-08,-9.450004954379161e-06,0.9999999968394554,-2.7656470411573773e-05,7.900492712244329e-07,2.698714997618053e-06,6.888171338921184e-10,-8.297260996365569e-11,1.3854970271046124e-10
1687389614.5313861,-7.894166691654189e-05,1.2723392175637332e-08,-9.450009991685426e-06,0.9999999968394553,-2.765646917577823e-05,7.900682127870171e-07,2.6987466286177164e-06,6.907838852526356e-10,-8.27190319768964e-11,1.462823648987502e-10
1687389614.5413861,-7.894166691765294e-05,1.2723419150403164e-08,-9.450015029118986e-06,0.9999999968394552,-2.765646795426042e-05,7.90087144346609e-07,2.6987782055011203e-06,6.90319668604936e-10,-8.699737267321359e-11,1.4206519335898622e-10
1687389614.551386,-7.89416669187948e-05,1.2723446175934627e-08,-9.450020066567444e-06,0.9999999968394552,-2.7656466723295002e-05,7.901060431507305e-07,2.69880983605111e-06,6.893400363526796e-10,-8.126771757491143e-11,1.4295396187351153e-10
1687389614.561386,-7.89416669198855e-05,1.2723473166910462e-08,-9.45002510417135e-06,0.9999999968394552,-2.7656465503966497e-05,7.901250035388612e-07,2.6988413540446113e-06,6.905285365714067e-10,-8.486980124421999e-11,1.420461307324613e-10
1687389614.571386,-7.894166692100098e-05,1.2723500122493612e-08,-9.45003014189453e-06,0.9999999968394552,-2.7656464341914543e-05,7.90143938855669e-07,2.698872916303102e-06,6.89723270652417e-10,-8.387521463000368e-11,1.4248094801919117e-10
1687389614.581386,-7.894166692213938e-05,1.2723527234122471e-08,-9.450035179698226e-06,0.9999999968394551,-2.7656463086478077e-05,7.901628741870252e-07,2.698904568942903e-06,6.908453344533034e-10,-8.266427229562188e-11,1.4256893344033844e-10
1687389614.591386,-7.894166692330586e-05,1.2723554290168001e-08,-9.45004021754065e-06,0.999999996839455,-2.7656461826040447e-05,7.90181789897984e-07,2.6989361969188394e-06,6.906258119372952e-10,-8.667389362317988e-11,1.4346288252317577e-10
1687389614.601386,-7.894166692438043e-05,1.2723581298269658e-08,-9.450045255466098e-06,0.999999996839455,-2.765646064169284e-05,7.9020069066492e-07,2.6989677813004653e-06,6.891196914413856e-10,-8.557150800191217e-11,1.4226871645850192e-10
1687389614.611386,-7.894166692548687e-05,1.2723608261289927e-08,-9.450050293493936e-06,0.999999996839455,-2.765645940468841e-05,7.902196210918277e-07,2.6989993034591774e-06,6.89257069524308e-10,-8.054292573604381e-11,1.4263184532295724e-10
1687389614.621386,-7.894166692657718e-05,1.2723635288825417e-08,-9.450055331657815e-06,0.999999996839455,-2.7656458163119115e-05,7.902386043087387e-07,2.6990309417153e-06,6.919705581787739e-10,-8.792014171019347e-11,1.4190598025626085e-10
1687389614.631386,-7.894166692774819e-05,1.2723662344351911e-08,-9.450060369655128e-06,0.9999999968394547,-2.765645694909886e-05,7.902574359250272e-07,2.6990625793808942e-06,6.887399293930231e-10,-8.291870584425489e-11,1.4290880617037263e-10
1687389614.641386,-7.894166692887393e-05,1.272368936375372e-08,-9.450065407685144e-06,0.9999999968394547,-2.765645574019821e-05,7.902763531486539e-07,2.6990941786467177e-06,6.897851927411222e-10,-8.33122925250365e-11,1.4408265284397764e-10
1687389614.651386,-7.894166692999668e-05,1.2723716363734176e-08,-9.450070445900852e-06,0.9999999968394547,-2.76564544953067e-05,7.902952620959988e-07,2.6991257367667684e-06,6.894958085540987e-10,-8.686779375685691e-11,1.4020725491855494e-10
1687389614.661386,-7.894166693112587e-05,1.2723743371368595e-08,-9.450075484216025e-06,0.9999999968394547,-2.7656453267313878e-05,7.90314199511777e-07,2.6991573392902395e-06,6.89971965463764e-10,-8.149036503704721e-11,1.4266568172793222e-10
1687389614.671386,-7.894166693227358e-05,1.2723770311558833e-08,-9.45008052265994e-06,0.9999999968394546,-2.7656452080244267e-05,7.903331356249512e-07,2.699188909325623e-06,6.901964324052263e-10,-8.473203266378622e-11,1.4350276054572857e-10
1687389614.681386,-7.894166693340594e-05,1.2723797374074856e-08,-9.450085561197888e-06,0.9999999968394545,-2.7656450817171155e-05,7.903520488199954e-07,2.6992205598885165e-06,6.906598177568027e-10,-8.519385498486646e-11,1.4240505450878944e-10
1687389614.691386,-7.89416669344961e-05,1.2723824337612452e-08,-9.450090599950513e-06,0.9999999968394545,-2.7656449600588205e-05,7.903709729592798e-07,2.6992521124552888e-06,6.898980471969753e-10,-8.52574337283102e-11,1.4171769783015276e-10
1687389614.701386,-7.894166693567019e-05,1.2723851288977925e-08,-9.450095638823791e-06,0.9999999968394545,-2.765644839923724e-05,7.903898835826072e-07,2.6992836674344956e-06,6.895094621435944e-10,-8.146421522775716e-11,1.4535650582338297e-10
1687389614.711386,-7.894166693676709e-05,1.2723878349898775e-08,-9.450100677685831e-06,0.9999999968394545,-2.7656447117064284e-05,7.904088691382661e-07,2.699315249547047e-06,6.914649213705289e-10,-8.471736687586766e-11,1.406703099699667e-10
1687389614.7213862,-7.894166693790912e-05,1.2723905401937297e-08,-9.450105716598012e-06,0.9999999968394544,-2.765644593251646e-05,7.904277070843751e-07,2.699346912936084e-06,6.880842051754517e-10,-8.639161070960411e-11,1.4238470872478323e-10
1687389614.7313862,-7.894166693899734e-05,1.2723932436545692e-08,-9.450110755619935e-06,0.9999999968394543,-2.7656444744213e-05,7.904466119113134e-07,2.6993785292359705e-06,6.897966220086854e-10,-8.551100635220376e-11,1.4292404798611042e-10
1687389614.7413862,-7.894166694009534e-05,1.2723959417914898e-08,-9.450115794801942e-06,0.9999999968394543,-2.76564435500239e-05,7.904655871296261e-07,2.6994100634363843e-06,6.912278145756496e-10,-8.562792968086867e-11,1.4157553386534395e-10
1687389614.7513862,-7.894166694124502e-05,1.2723986354376988e-08,-9.45012083415462e-06,0.9999999968394543,-2.7656442307956158e-05,7.904845571075704e-07,2.699441629799245e-06,6.905958320394279e-10,-8.28779791505403e-11,1.4346730967472245e-10
1687389614.7613862,-7.894166694238057e-05,1.2724013450409366e-08,-9.450125873454119e-06,0.9999999968394543,-2.7656441072164036e-05,7.905034489322051e-07,2.6994732785998094e-06,6.891244078790141e-10,-8.451411511219188e-11,1.4259922813036728e-10
1687389614.7713861,-7.894166694345194e-05,1.2724040473274545e-08,-9.450130912983439e-06,0.9999999968394541,-2.7656439827799717e-05,7.905224210375058e-07,2.6995048502763125e-06,6.91174786298879e-10,-8.334810909814825e-11,1.413302712818903e-10
1687389614.7813861,-7.894166694456165e-05,1.2724067471285853e-08,-9.4501359525311e-06,0.9999999968394541,-2.765643862331267e-05,7.90541378610845e-07,2.6995364548243245e-06,6.906923058462581e-10,-8.607813582420951e-11,1.426747549056791e-10
1687389614.7913861,-7.894166694574439e-05,1.272409446606192e-08,-9.450140992033923e-06,0.9999999968394541,-2.7656437399792923e-05,7.905602895245834e-07,2.699568091180967e-06,6.899552569739584e-10,-8.204864471523267e-11,1.4504144456287426e-10
1687389614.801386,-7.894166694684454e-05,1.272412143336375e-08,-9.45014603183121e-06,0.9999999968394541,-2.765643614066357e-05,7.905792661187649e-07,2.699599621434222e-06,6.907716291947498e-10,-8.339169737810764e-11,1.405055281127111e-10
1687389614.811386,-7.894166694802838e-05,1.272414845032887e-08,-9.450151071617465e-06,0.999999996839454,-2.7656434924938157e-05,7.905981547339155e-07,2.6996312414894716e-06,6.899294658887973e-10,-8.510122123720487e-11,1.441971287073165e-10
1687389614.821386,-7.894166694912409e-05,1.2724175480357577e-08,-9.450156111516444e-06,0.9999999968394538,-2.765643373098095e-05,7.906170437750415e-07,2.6996629056747072e-06,6.892902988199976e-10,-8.570761307032406e-11,1.4229600223864706e-10
1687389614.831386,-7.894166695022168e-05,1.2724202462572372e-08,-9.450161151561846e-06,0.9999999968394538,-2.7656432504693725e-05,7.906360036842506e-07,2.6996943933217726e-06,6.897274160831922e-10,-8.258825520695105e-11,1.4143692002602867e-10
1687389614.841386,-7.894166695131349e-05,1.2724229406323968e-08,-9.450166191711164e-06,0.9999999968394538,-2.7656431287612937e-05,7.906550194266636e-07,2.6997259676896238e-06,6.915434361773173e-10,-8.540539715216665e-11,1.4379532866743826e-10
1687389614.851386,-7.89416669524731e-05,1.2724256462542647e-08,-9.450171231867465e-06,0.9999999968394538,-2.76564300524833e-05,7.906738885586893e-07,2.6997575894297063e-06,6.893909407943837e-10,-8.38325145164546e-11,1.4351535961757773e-10
1687389614.861386,-7.894166695358341e-05,1.2724283537514846e-08,-9.450176272140013e-06,0.9999999968394537,-2.765642882403056e-05,7.906927796273279e-07,2.6997892836738005e-06,6.895737647542592e-10,-8.782591260338835e-11,1.4150473236815655e-10
1687389614.871386,-7.894166695471475e-05,1.2724310583038018e-08,-9.450181312407389e-06,0.9999999968394536,-2.7656427584178138e-05,7.907117475342447e-07,2.699820847391647e-06,6.915573676003246e-10,-8.101956113364883e-11,1.4241720341771195e-10
1687389614.881386,-7.894166695584118e-05,1.2724337546901093e-08,-9.45018635278556e-06,0.9999999968394536,-2.7656426400357586e-05,7.907306792945507e-07,2.6998523767086263e-06,6.89636820359557e-10,-8.492841951396756e-11,1.4389986553966065e-10
1687389614.891386,-7.894166695699381e-05,1.2724364524138448e-08,-9.450191393301333e-06,0.9999999968394536,-2.7656425134737307e-05,7.907495829553405e-07,2.699884074649197e-06,6.901105720485169e-10,-8.376013269975998e-11,1.4412833287741792e-10
1687389614.901386,-7.894166695813443e-05,1.272439150831954e-08,-9.450196433997314e-06,0.9999999968394536,-2.765642390644729e-05,7.907685752660278e-07,2.6999155899764264e-06,6.909781668611157e-10,-8.486189761671112e-11,1.4242097001525416e-10
1687389614.911386,-7.894166695934898e-05,1.2724418546188809e-08,-9.450201474780111e-06,0.9999999968394534,-2.7656422646378698e-05,7.907874971827165e-07,2.6999472392096217e-06,6.909593847615617e-10,-8.340728236034861e-11,1.4430486776217717e-10
1687389614.921386,-7.894166696047168e-05,1.2724445611783782e-08,-9.450206515544072e-06,0.9999999968394534,-2.765642143890003e-05,7.908063566481488e-07,2.6999788745135694e-06,6.888809005952223e-10,-8.551439972716917e-11,1.4177237391669113e-10
1687389614.931386,-7.89416669615976e-05,1.2724472648939867e-08,-9.450211556284871e-06,0.9999999968394534,-2.765642021220769e-05,7.908253135064446e-07,2.7000105374119214e-06,6.913322761966791e-10,-8.655529110057472e-11,1.4251214094134537e-10
