time,orientation_x,orientation_y,orientation_z,orientation_w,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
1687192967.495536,-7.877254117147021e-05,-5.079461219327868e-09,2.5783066158048797e-05,0.9999999965650602,-1.533918479037853e-05,-4.783092552262963e-05,-1.9533028191921767e-06,-0.0001573503061522273,-0.0017035132928593173,9.800180923144469
1687192967.505536,-7.877261659339908e-05,-5.102226877857045e-09,2.578296934066548e-05,0.9999999965650568,-1.534817058048334e-05,-4.7662797588375396e-05,-1.8332016684734361e-06,-0.00015087906216776793,-0.0017041926222521183,9.800183849413616
1687192967.515536,-7.87726922315871e-05,-5.134787169163845e-09,2.578287799823263e-05,0.9999999965650532,-1.535801840872069e-05,-4.7497881322624495e-05,-1.7187541913020502e-06,-0.00014467077774416476,-0.00170485821021562,9.800186849178747
1687192967.525536,-7.877276901587867e-05,-5.190586031841609e-09,2.5782795093947253e-05,0.9999999965650491,-1.536680851707388e-05,-4.732386408296753e-05,-1.6133615534489305e-06,-0.00013845692685756348,-0.0017055613974355814,9.80018994805163
1687192967.535536,-7.877284442485862e-05,-5.239457882182777e-09,2.5782703265233197e-05,0.9999999965650456,-1.5375239364238555e-05,-4.715074935933264e-05,-1.5087881381347075e-06,-0.0001323553438972565,-0.001706257996134839,9.800192986340955
1687192967.545536,-7.877291900188522e-05,-5.266331350890325e-09,2.5782598664409463e-05,0.9999999965650425,-1.5383249599835685e-05,-4.698498405263581e-05,-1.4012243426493253e-06,-0.00012659210260918647,-0.0017068729167807129,9.800195779899079
1687192967.555536,-7.877299226852857e-05,-5.291697382479591e-09,2.5782488868624132e-05,0.9999999965650395,-1.5391265501120816e-05,-4.682209332913252e-05,-1.2949236948619978e-06,1.969806637353362e-06,-0.0015441638637772941,9.800001972129966
1687192967.565536,-7.877306439917223e-05,-5.316351287371569e-09,2.578237622374958e-05,0.9999999965650367,-1.53991332987833e-05,-4.6661667885813914e-05,-1.1902087268968825e-06,-0.00011510438741994712,-0.0017081769700190911,9.80020149954429
1687192967.575536,-7.87731353901062e-05,-5.339967706008333e-09,2.5782261842916227e-05,0.999999996565034,-1.540681148118545e-05,-4.6503702157709226e-05,-1.086978571575838e-06,-0.00010951477229984949,-0.0017088131639965707,9.800204262888785
1687192967.5855362,-7.877320522820715e-05,-5.362383026516602e-09,2.578214641442565e-05,0.9999999965650316,-1.541428666733499e-05,-4.6348184702946206e-05,-9.85203365127861e-07,-0.00010401247556207321,-0.0017094264346338712,9.800206957981624
1687192967.5955362,-7.877327391338693e-05,-5.3835251267307075e-09,2.578203044303167e-05,0.9999999965650292,-1.542155152990859e-05,-4.619509300294516e-05,-8.848574458784642e-07,-9.85941488329355e-05,-0.0017100151289653899,9.80020958134529
1687192967.6055362,-7.877334145128418e-05,-5.4033547907662674e-09,2.5781914302126738e-05,0.9999999965650269,-1.5428601420900646e-05,-4.604440041508559e-05,-7.859286696356523e-07,-9.325743608179175e-05,-0.0017105776753682132,9.800212130510415
1687192967.6155362,-7.877340787812533e-05,-5.422143741948961e-09,2.5781799063028638e-05,0.9999999965650247,1.4490516438652563e-05,4.629597554951205e-05,5.41125817674195e-07,-6.036658137195964e-07,-0.0015438499711553572,9.800000473683946
1687192967.6255362,-7.877347316450841e-05,-5.440276131153088e-09,2.5781687593958553e-05,0.9999999965650223,-1.544201936062847e-05,-4.5749876694733e-05,-5.898067451165229e-07,-8.315809318902893e-05,-0.001711648284516912,9.800217083147373
1687192967.6355362,-7.877353723776435e-05,-5.456574922454584e-09,2.5781578917404665e-05,0.9999999965650201,-1.5448277131141804e-05,-4.5605936672314704e-05,-4.936413633043701e-07,-7.84076276849602e-05,-0.001712135196781831,9.800219445966674
1687192967.6455362,-7.877352775669442e-05,-5.472239680654859e-09,2.5781479218179193e-05,0.9999999965650235,-1.5459734702464772e-05,-4.53715880621951e-05,-3.435759047525389e-07,-7.152633837130112e-05,-0.0017144310740933506,9.800223084534329
1687192967.6555362,-7.877336320625659e-05,-5.602924503528686e-09,2.5781264784620044e-05,0.9999999965650419,-1.5525953390759194e-05,-4.5004785285411206e-05,-1.493374701967057e-07,-5.99718894516626e-05,-0.0017199351679150377,9.800235393139985
1687192967.6655362,-7.877313992035434e-05,-5.8326571869574114e-09,2.5780854609470987e-05,0.9999999965650701,-1.562448591312885e-05,-4.4569345124004367e-05,4.402784774357978e-08,-4.801353819890305e-05,-0.0017284963154526357,9.800249989523515
1687192967.6755362,-7.877288501218658e-05,-6.128092912508362e-09,2.578025496679362e-05,0.9999999965651055,-1.5740866059562358e-05,-4.409146075348342e-05,2.523283572493638e-07,-3.5539231036011984e-05,-0.0017391335668456623,9.800267290392291
1687192967.6855361,-7.877260338385797e-05,-6.4788193291973e-09,2.5779484573557676e-05,0.9999999965651477,-1.5872098296821305e-05,-4.358128971076561e-05,4.768712312995817e-07,-2.2519287871660184e-05,-0.0017514770809223563,9.800287315817094
1687192967.6955361,-7.877229943409792e-05,-6.875701447128869e-09,2.577855968146829e-05,0.9999999965651953,-1.601579843868035e-05,-4.3046344027874054e-05,7.107094567204991e-07,-9.147113392723277e-06,-0.0017654490917165617,9.800310752711091
1687192967.7055361,-7.877198137302281e-05,-7.334736526810434e-09,2.5777496590577416e-05,0.999999996565248,-1.617072020859674e-05,-4.2506245784279176e-05,9.537032747935014e-07,5.782486286280552e-06,-0.0017821797680794033,9.800344637015757
1687192967.715536,-7.877166623372185e-05,-7.925926622603882e-09,2.5776449040792063e-05,0.9999999965652996,-1.632263324676247e-05,-4.196531453232545e-05,1.2123894847202988e-06,2.0406762567365753e-05,-0.0017985716101825812,9.800377460230845
1687192967.725536,-7.877141283496735e-05,-8.421041154957092e-09,2.5775565404095467e-05,0.9999999965653424,-1.6448536895038755e-05,-4.150421604639133e-05,1.438001545098619e-06,3.0476946685756145e-05,-0.0018114052019019386,9.800401730491496
1687192967.735536,-7.877118071030866e-05,-8.813857793073403e-09,2.5774846187223265e-05,0.9999999965653792,-1.6551274392913862e-05,-4.108345783113481e-05,1.6478926278780767e-06,3.9552728225641725e-05,-0.0018220502084754615,9.800421594123831
1687192967.745536,-7.87705524897848e-05,-9.247587326620939e-09,2.5774284134385353e-05,0.9999999965654431,-1.6698829031610022e-05,-4.032109716983019e-05,2.0238123865465097e-06,5.616192259807694e-05,-0.0018342104433008454,9.800449799047122
1687192967.755536,-7.876769585720797e-05,-8.490982347245351e-09,2.5774544189121795e-05,0.9999999965656614,-1.685889135053331e-05,-3.806439729661816e-05,3.2623145279967612e-06,8.37546204915667e-05,-0.0018171127702082531,9.800466254459666
1687192967.765536,-7.876101437508584e-05,-5.3738217983738135e-09,2.57764484563391e-05,0.9999999965661387,-1.699861654020351e-05,-3.430067683207507e-05,5.731055570982213e-06,0.00013191895308097324,-0.0017426647247360298,9.800358625762957
1687192967.775536,-7.875789766924257e-05,1.4052798593333213e-08,2.577231588043317e-05,0.9999999965664906,-2.2260663228392785e-05,-4.9967421738100766e-05,-2.700569429117999e-06,0.0010404655607258778,-0.0015987177039655425,9.798182974375015
1687192967.785536,-7.876559529905949e-05,1.1330363638291315e-08,2.5773334943686585e-05,0.9999999965658581,1.402175819486524e-05,4.404031111043224e-05,-6.801064988142362e-07,5.2571468523365296e-05,-0.0013542120799242044,9.799760174575745
1687192967.795536,-7.876224722955144e-05,6.809257259909295e-09,2.5771790200469448e-05,0.9999999965661616,1.3667062117387632e-05,4.001306843937831e-05,-3.6298280858799157e-06,-7.075382246476237e-05,-0.0013048974830386106,9.799651377271092
1687192967.805536,-7.875580343482793e-05,-6.98107763308176e-09,2.5779699289640152e-05,0.9999999965664654,-2.5429718314090805e-05,-5.3336197874420414e-05,-6.145260782756592e-06,-0.00021805820934047977,-0.0013976099607268073,9.800410706490828
1687192967.815536,-7.877278558307714e-05,-3.461440749698364e-09,2.5780724308395173e-05,0.9999999965651013,-1.6106224794002506e-05,-4.4984077227564074e-05,1.1872232299794786e-08,-7.693093135728038e-05,-0.0016969267114163048,9.800116034335081
1687192967.825536,-7.876967106378414e-05,-5.4987280376680054e-09,2.5779990816337656e-05,0.9999999965653654,-1.5995977062874518e-05,-3.951010157171237e-05,2.6881869083640767e-06,7.372665883064455e-05,-0.0017573703525702606,9.80034908269315
1687192967.8355362,-7.87500711666341e-05,1.9411368308184642e-08,2.5782949473609393e-05,0.9999999965668328,5.341914675375976e-06,5.1938677193246354e-05,6.2562696565659965e-06,0.0002801074452265911,-0.0014680783200143428,9.80115208119794
1687192967.8455362,-7.876560101419953e-05,1.4999425197320392e-08,2.5780576222310237e-05,0.9999999965656711,1.3301506727536093e-05,4.3497266912038065e-05,-1.0282489541148863e-06,8.778973551159137e-05,-0.0014187180997029787,9.799875315034498
1687192967.8555362,-7.875856163368045e-05,6.384823364772366e-09,2.5775810745148886e-05,0.9999999965663484,1.3276958128729631e-05,3.455042831486518e-05,-6.161383220063959e-06,-0.0001223873419062607,-0.001409133904821506,9.799668033106817
1687192967.8655362,-7.877066122049193e-05,-5.233522524016011e-09,2.577850687464429e-05,0.9999999965653258,-1.7849912617933133e-05,-4.705024247091121e-05,-8.7642527452839e-07,-0.00019961220668683114,-0.0017809176911079338,9.799579987356317
1687192967.8755362,-7.877175247061942e-05,-4.934632122343879e-09,2.5779783188648827e-05,0.999999996565207,-1.575878819336392e-05,-4.151737574994521e-05,1.7718458884013546e-06,3.572250169466359e-05,-0.0015554353516368526,9.800084212349848
1687192967.8855362,-7.874261374667822e-05,1.716288284795187e-08,2.578195312013511e-05,0.9999999965674456,-2.164039494427202e-06,7.526442882438284e-05,2.0708142868443783e-05,0.0010525252033370164,-0.001508630329677794,9.801689669140528
1687192967.8955362,-7.87654153635385e-05,1.4733337772844154e-08,2.5779316986272874e-05,0.9999999965657179,1.3140518019090134e-05,4.4535441472845924e-05,-5.770862841067254e-07,0.00011682389382734801,-0.0014302865735700318,9.799750644941653
1687192967.9055362,-7.876204517912677e-05,8.181636972568691e-09,2.5775961688609768e-05,0.99999999656607,1.3458432531915695e-05,3.805114747604203e-05,-4.671757417846963e-06,-8.319868292867234e-05,-0.0013696944476560466,9.79972820112298
1687192967.9155362,-7.876796193016168e-05,-9.855824157945169e-09,2.5774223366448765e-05,0.9999999965656489,-1.9711538313214217e-05,-4.683504472480749e-05,-1.4632144806848622e-06,-0.00043816151951780856,-0.0026616755179435124,9.799057357532169
1687192967.9255362,-7.877220947356607e-05,-5.776943912444012e-09,2.5778195018771984e-05,0.9999999965652118,-1.5815631828841996e-05,-4.1517930971725155e-05,1.8202848935962569e-06,-2.7001977775385524e-05,-0.0017403072129676036,9.800305675369819
1687192967.9355361,-7.874573017645643e-05,1.672891519495715e-08,2.5779637988540915e-05,0.9999999965672599,-1.0863812055379362e-06,7.661483852795563e-05,2.2141271072060154e-05,0.0007869011005066207,-0.0013820602547206422,9.801113277123614
1687192967.9455361,-7.876568690583315e-05,1.4581441036951228e-08,2.577662981847052e-05,0.999999996565766,1.3366632579630839e-05,4.417116822964914e-05,-5.286709235523881e-07,0.00013844558650211533,-0.0014060634691230394,9.799755862429441
1687192967.9555361,-7.876043312022257e-05,6.993742148696015e-09,2.5773116319003568e-05,0.9999999965662705,1.3209019099104776e-05,3.679703139764634e-05,-5.064199633556348e-06,-4.64367473410728e-05,-0.0015513534177241744,9.79998220330353
1687192967.965536,-7.876659133209024e-05,-3.5384200605108847e-09,2.57829370614831e-05,0.9999999965655322,-1.9761605472531568e-05,-4.9142457976750475e-05,-2.958707119140541e-06,-0.001072600030956329,-0.0016974179094660377,9.798630303032319
1687192967.975536,-7.877244233965305e-05,-3.5040689584778303e-09,2.5782394183751295e-05,0.9999999965650852,-1.568628556489288e-05,-4.300527707240332e-05,1.0079914801111478e-06,4.655515838482113e-06,-0.001708886311635968,9.80022505126097
1687192967.985536,-7.873705342959337e-05,2.349981817889322e-08,2.578067876470253e-05,0.9999999965679163,2.4898081248226165e-06,5.422526320042497e-05,1.656461325468703e-05,0.0006309935655618064,-0.0006983960575758753,9.801737686784334
1687192967.995536,-7.87656258920842e-05,1.2730127208907719e-08,2.577491149586939e-05,0.9999999965658151,1.3369390181228658e-05,4.507403072953345e-05,1.0234821602384171e-07,8.341817424482767e-05,-0.0013672943120745774,9.799628996956393
1687192968.005536,-7.87607162787678e-05,6.501548327339668e-09,2.5772623026275817e-05,0.9999999965662607,1.3319465578356217e-05,3.703509351289741e-05,-4.949506198295484e-06,-0.00010973896730850612,-0.0013553918463040382,9.799690939587647
1687192968.015536,-7.876685684161339e-05,-3.5748463817296387e-09,2.578272304273215e-05,0.9999999965655167,-1.9665432029496307e-05,-4.896260425031745e-05,-2.8233347055588466e-06,8.25478915700487e-05,-0.001986206984702506,9.798780157463717
1687192968.025536,-7.877213898423212e-05,-3.55221742053639e-09,2.5782255312019866e-05,0.9999999965651127,-1.571419316184358e-05,-4.2500823322425e-05,1.2659869116182943e-06,1.28964171091732e-05,-0.0017139597756756345,9.800234492180154
1687192968.035536,-7.873947119566391e-05,1.908289927298762e-08,2.578376006012937e-05,0.9999999965676466,-4.001549572087125e-06,7.497287819251547e-05,2.0986611091726767e-05,0.001104820281574998,-0.0015141032802279508,9.801775242785956
1687192968.045536,-7.876524411227976e-05,1.51944212082335e-08,2.5780876109547273e-05,0.9999999965656914,1.2879442770117774e-05,4.426486997615902e-05,-7.455689129087721e-07,0.00012319393952157,-0.0014522204865739501,9.799748844645668
1687192968.055536,-7.875950478538548e-05,6.851751524489939e-09,2.5776130578336333e-05,0.9999999965662657,1.3254689609306397e-05,3.4839026801939245e-05,-6.094950229533143e-06,-0.00012102018495311122,-0.0014143177298491046,9.799685188009079
1687192968.065536,-7.877099431943676e-05,-5.181235288971762e-09,2.5778631920736973e-05,0.9999999965652964,-1.7779133965865064e-05,-4.659923616378845e-05,-5.657913064770288e-07,-0.00018175471773369426,-0.0017824595253614554,9.79959235047134
1687192968.075536,-7.877029561590696e-05,-5.231382508585186e-09,2.5779867776078962e-05,0.9999999965653195,-1.5817471754718834e-05,-3.9390415195616305e-05,2.9611620780026135e-06,4.981430083942676e-05,-0.0017518465612471614,9.800330706306267
1687192968.0855362,-7.875284390376004e-05,1.4103715479115765e-08,2.5772686702660525e-05,0.999999996566879,6.821600195212226e-06,5.318644086575866e-05,5.710614749318279e-06,0.0003735831412416002,-0.0007331708528367869,9.801776894485169
1687192968.0955362,-7.876533621248907e-05,1.1298903001787037e-08,2.577350880351413e-05,0.9999999965658739,1.3704542706336588e-05,4.312348309105917e-05,-1.275576007490714e-06,3.512880417608579e-05,-0.0013691103719453213,9.799743707479799
1687192968.1055362,-7.871541674352976e-05,2.4993727384601793e-09,2.5774615928154966e-05,0.9999999965697761,3.910249048165298e-05,1.859115426334945e-06,-1.1891751797060702e-05,-0.00025562084744677527,-0.0020176987649870373,9.798401917137852
1687192968.1155362,-7.876995331376903e-05,-5.832948282847833e-09,2.5774555709211538e-05,0.9999999965654833,-1.832358233693084e-05,-4.590503549332294e-05,-2.631622369145591e-07,-0.0002616780728195947,-0.0017938264012303216,9.799861862155874
1687192968.1255362,-7.877009679592347e-05,-6.04644204727684e-09,2.5776300399271523e-05,0.9999999965654272,-1.6018902583440528e-05,-3.905036051747994e-05,3.130231428018054e-06,5.99908208004765e-05,-0.001783851033558842,9.800380598627674
1687192968.1355362,-7.875904320978735e-05,1.3993272458962545e-08,2.577130073690642e-05,0.9999999965664265,9.667402592236906e-06,5.218684806948556e-05,5.723935153205985e-06,0.00044266294166398005,-0.0014664409070999777,9.801492635584403
1687192968.1455362,-7.87651934511771e-05,1.0201629276467976e-08,2.577253019964941e-05,0.9999999965659105,1.3962194924938205e-05,4.1674981069408365e-05,-2.246724297072431e-06,-7.160310465779948e-06,-0.0013425736873469635,9.799740334276718
1687192968.1555362,-7.875686106109037e-05,-6.396050877424017e-09,2.5780415213816384e-05,0.9999999965663636,-2.5119040013706024e-05,-5.319138076039496e-05,-5.389157803909308e-06,-0.00018039388895685248,-0.0013800690716247812,9.800483008095796
1687192968.1655362,-7.877267113443715e-05,-2.9642886219108306e-09,2.578134983434941e-05,0.9999999965650941,-1.5978357126143672e-05,-4.401450559625548e-05,5.893485257705052e-07,-3.7105812264141816e-05,-0.0016909590343710424,9.80012512666118
1687192968.1755362,-7.873937414804e-05,2.0967985019975943e-08,2.5779154522335104e-05,0.9999999965677728,3.780391580310915e-06,5.0975331735310566e-05,1.583519159042766e-05,0.0006439685621041134,-0.000666964816073505,9.801570892497615
1687192968.1855361,-7.876575203969089e-05,1.1460382470976748e-08,2.5774134033343222e-05,0.9999999965658251,1.3432276741057482e-05,4.467933275860504e-05,-8.372580637748414e-08,6.334239369703515e-05,-0.0013552782207322213,9.7996342432002
1687192968.1955361,-7.874053413728422e-05,-1.1487097189226767e-09,2.5772498654163808e-05,0.9999999965678533,2.8998155563170868e-05,1.5116648455300758e-05,-1.3320319023191549e-05,-0.0002858059479749849,-0.0014284759970445097,9.798484230188851
