time,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,linear_velocity_x,linear_velocity_y,linear_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1686962234.456554,0.21671067349687173,0.00024439226209982943,0.23411181803368225,-0.00046218734429257614,-5.402486524631257e-06,0.00020291098952264646,0.999999872590393,5.73774890502755e-05,-2.4385418546878856e-06,1.273269528445503e-06,-3.817429320145524e-05,-7.543458277683275e-06,-4.09998685525798e-06
1686962234.556554,0.21671667091432653,0.00024445046193450395,0.23411210422072878,-0.00046255248287782196,-5.381901749386837e-06,0.00020307938917256917,0.9999998723874906,7.056205246827343e-05,-1.1806422949576924e-05,-1.1574827309632494e-06,2.2941765139077293e-05,7.920817927240208e-06,-3.9798940834907534e-05
1686962234.657554,0.21672267904405898,0.0002445019916390433,0.23411238553122096,-0.00046296679428893095,-5.410527571333229e-06,0.00020343478547854115,0.9999998721233728,5.767987732581006e-05,-7.809776050874432e-07,5.192078910557659e-06,-2.251952224287334e-05,-1.2420577424272913e-05,1.3972208536267176e-05
1686962234.756554,0.21672858566871628,0.0002445646044764499,0.2341126557597555,-0.00046333951765329415,-5.389122888507964e-06,0.00020364637848787473,0.9999998719077924,5.3796352325180225e-05,8.795251829078554e-06,9.905304011870966e-06,1.7175758569471374e-06,-1.4792274531219979e-05,5.321412381694675e-05
1686962234.856554,0.21673461012729506,0.0002446220910193654,0.23411294330377758,-0.0004637880752694072,-5.389669841746083e-06,0.0002039106480227375,0.999999871646002,5.9779146164700675e-05,9.344754457485566e-07,4.679230823024904e-06,-2.4813440070365573e-05,-8.896494239005544e-06,1.5974105571714056e-05
1686962234.9575539,0.2167405653062529,0.0002446878631956905,0.23411322780335858,-0.000464171093362785,-5.4008884345764165e-06,0.0002042003012231175,0.9999998714091235,6.164359514282988e-05,-6.5920967079123e-06,-8.888990285473422e-06,-7.692490220725041e-05,1.213189714950906e-05,-1.440545233481424e-05
1686962235.056554,0.2167466133345403,0.000244728366395593,0.23411351990408322,-0.00046455056210724344,-5.4010713168551445e-06,0.00020444702200841087,0.9999998711825012,6.507740961075371e-05,1.3593514444855408e-05,8.050531164217903e-06,-4.051598504916394e-06,-3.6253930125825902e-06,4.4808973515472095e-05
1686962235.156554,0.21675258263394445,0.000244789008727025,0.2341137844628559,-0.00046499505881154147,-5.3873619242508656e-06,0.00020472819485000342,0.9999998709184607,5.447986643912679e-05,4.567221510300527e-07,-4.412724395090148e-06,-6.343978269277645e-05,5.323090795758345e-06,4.478374187374717e-06
1686962235.256554,0.21675856274374541,0.00024484243825351323,0.23411407919174998,-0.00046537155667054014,-5.406593298697852e-06,0.00020501009051482672,0.9999998706854646,5.69781796447503e-05,1.081021876042692e-06,-2.081185980831485e-06,-5.650907133552662e-05,2.7242703798229786e-06,1.1056379441184296e-05
1686962235.356554,0.2167646166850635,0.0002449033160261173,0.23411434958532606,-0.0004658165152952225,-5.388859143191829e-06,0.00020527696754512825,0.9999998704236421,6.815428807493626e-05,-1.2302893118960114e-05,-1.950259182160176e-05,-9.996240584457892e-05,3.9980634559618704e-05,-3.891855947003209e-05
1686962235.456554,0.2167706406764859,0.0002449644111457066,0.2341146510884469,-0.00046616382549713345,-5.3998638695277895e-06,0.00020549977271392523,0.999999870215978,6.589084170512631e-05,1.3670404623980412e-05,8.168765561762493e-06,-9.622285407732056e-07,-3.696649186955995e-06,4.692038191376538e-05
1686962235.557554,0.2167766110685805,0.0002450340248064424,0.2341149380334307,-0.00046657230366032513,-5.407285943382427e-06,0.00020582001483415903,0.9999998699595757,5.526955514982831e-05,4.327405792512567e-08,5.615017261433472e-06,-1.9578020906657744e-05,-1.2467360304521464e-05,1.7115237588592332e-05
1686962235.656554,0.2167826052522026,0.00024509371874778155,0.23411521587562467,-0.0004669620210152696,-5.391390187738076e-06,0.0002060081703175489,0.9999998697390103,6.385760335576229e-05,1.1800816774242557e-05,7.462553707945325e-06,-1.4755363147988562e-06,-6.1322396116488e-06,4.526744339071273e-05
1686962235.756554,0.2167885399124961,0.0002451040392867724,0.23411547240928154,-0.0004673820781236705,-5.397889386047195e-06,0.0002062863928523403,0.9999998694853816,7.990559605213982e-05,-1.6145504983904626e-05,2.407962471624023e-05,0.00010280080246446774,-4.4702803781533716e-05,-4.658096289483702e-05
1686962235.856554,0.21679449881194154,0.0002452039295215062,0.2341157679698608,-0.0004677476671813551,-5.414095785190091e-06,0.00020660156505907247,0.9999998692492919,5.626755823897735e-05,6.895570949316666e-06,7.200134323202489e-06,1.0517859040659182e-06,-9.713239849090486e-06,4.221455888815399e-05
1686962235.956554,0.21680050337273454,0.00024522753263229665,0.23411604362184218,-0.0004681662103443851,-5.398466064979043e-06,0.0002068156551083232,0.999999869009262,7.005945611384807e-05,-1.3904773758299862e-05,1.1695573342298231e-05,7.010904049209324e-05,-2.0994632409953224e-05,-4.048248096814301e-05
1686962236.056554,0.2168064147630627,0.0002452877760550212,0.23411625959288274,-0.00046865359731629026,-5.333190910322759e-06,0.00020699117280153194,0.999999868745,7.333727454884463e-05,-8.192300536931081e-06,-1.3528224655850976e-05,-7.408452959956778e-05,3.6411037735884846e-05,-3.075091680415473e-05
1686962236.156554,0.21681234455394752,0.0002453489194059994,0.23411659147754438,-0.00046894815853853935,-5.4004642717499815e-06,0.00020737563898808785,0.9999998685268933,5.474436577580497e-05,8.524877051702751e-06,8.479887515020685e-06,-6.832011608276141e-06,-1.0527409116110322e-05,4.824390400655611e-05
1686962236.256554,0.2168183861666947,0.00024538607131038197,0.23411687538163334,-0.00046936637308971475,-5.4079196847124125e-06,0.00020762418669938144,0.9999998682790711,8.140797129970164e-05,-1.7195353132397842e-05,1.790464091010101e-05,8.642956590815035e-05,-2.8410549580184466e-05,-5.6124838321291366e-05
1686962236.356554,0.21682437883816089,0.0002454629407414954,0.23411715739908168,-0.00046976667297943004,-5.4013611964627704e-06,0.00020790728539601345,0.9999998680323209,6.11076986490135e-05,1.0742557418699535e-05,8.808132644667801e-06,6.876089919983253e-06,-1.314389226382071e-05,4.669347589544197e-05
1686962236.456554,0.21683038052703565,0.00024550352552946277,0.2341174251665814,-0.0004702002194370621,-5.390818777633928e-06,0.00020816692148884904,0.9999998677746041,7.165023697994033e-05,-1.3230763128754288e-05,-7.699786983970447e-06,-1.595590419029375e-05,2.0800533201456594e-05,-4.191597140717888e-05
1686962236.556554,0.2168363527012726,0.00024558987636869836,0.2341177206641106,-0.00047055810879238476,-5.394670137125495e-06,0.00020840218140961574,0.9999998675572385,6.358895058128849e-05,1.0895477231802351e-05,8.344323708981194e-06,4.002866344490984e-06,-9.07240501414701e-06,4.4828601331778634e-05
1686962236.656554,0.21684230513746458,0.0002456259993139393,0.23411799296554894,-0.0004709521377329425,-5.389873841581026e-06,0.00020864024480178844,0.999999867322132,6.842235521226321e-05,-1.459095847068377e-05,1.4977514277166384e-05,8.100389936261116e-05,-3.0951848022165546e-05,-4.023974427361638e-05
1686962236.756554,0.21684824926358293,0.0002456882750990636,0.23411826295597662,-0.00047136202622425776,-5.382030376945794e-06,0.0002089331550778784,0.9999998670678966,5.8483948885977376e-05,1.0079778951601082e-05,1.0062607038766006e-05,1.2465347355163848e-05,-1.9986351239786362e-05,4.737475066936729e-05
1686962236.856554,0.216854261978054,0.00024575462755314285,0.234118564714582,-0.00047176779966183024,-5.413580047492834e-06,0.00020927622628501226,0.9999998668046399,5.512461028744611e-05,2.680483967817341e-06,8.992052288711568e-06,2.998082265765784e-06,-1.7849609220438153e-05,2.5984525368927582e-05
