time,orientation_x,orientation_y,orientation_z,orientation_w,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
1686962234.455885,-0.00046206630902016776,-5.415853784399827e-06,0.00020285938195201277,0.999999872656725,-4.004830784956098e-05,-5.355342317479307e-06,1.1981360664965655e-05,5.794651076298936e-05,-0.010205159687566788,9.799321484834076
1686962234.5558848,-0.0004624945896474775,-5.374850645860454e-06,0.00020301836717444201,0.999999872426696,0.00010857138806835532,-5.86322360794444e-05,-3.891840687242701e-05,0.00030197712493622026,-0.011239162921381534,9.8019315276639
1686962234.655885,-0.0004628803131386901,-5.402793468534259e-06,0.0002033550579345557,0.9999998721796649,-6.142760452653156e-05,2.5946206570454653e-06,8.228518336998616e-06,-0.00022834324252706228,-0.008867839038986507,9.799243225188587
1686962234.755885,-0.00046330053538200033,-5.381098118087584e-06,0.0002035655868046223,0.9999998719423466,-0.00010000904402614719,4.9101679032194035e-05,-5.2017561743201326e-05,0.001783926657499066,-0.010850063891620895,9.797331232659088
1686962234.855885,-0.0004636898387616891,-5.409796185484741e-06,0.0002039049843195354,0.9999998716926043,-6.574028734664467e-05,6.7247286799895985e-06,7.048610506752692e-06,0.00030298898773684047,-0.009226712737939336,9.798727565214723
1686962234.955885,-0.0004640985126900831,-5.3954451824458636e-06,0.00020415972159119357,0.9999998714511257,1.8838827847901594e-05,-2.0423749375067947e-05,4.9036700140670486e-05,-0.001254052720845979,-0.007037360997190373,9.798525478307374
1686962235.0558848,-0.0004645440202136178,-5.390428472719757e-06,0.0002044512797181813,0.9999998711847271,-8.946189309830842e-05,2.6271490995176896e-05,-2.761444166454773e-05,-0.0001690170047134086,-0.008947546761120041,9.800236295934853
1686962235.155885,-0.0004648771209869334,-5.406523140872029e-06,0.00020467039101491026,0.9999998709850232,-6.629590656754954e-06,-3.390079005984956e-06,4.627063730209157e-05,-0.0007751854862389232,-0.00662173789493792,9.799501301886954
1686962235.255885,-0.0004652869510128846,-5.412065337394374e-06,0.0002049724709524646,0.9999998707325161,-4.335438311695602e-06,-1.2932473154445758e-05,4.322798180622434e-05,-0.0007916419607881427,-0.008931146378940205,9.799552005449318
1686962235.355885,-0.00046569370652281485,-5.412790370829808e-06,0.00020525896714799265,0.9999998704844066,-7.271186418022511e-06,-7.632247137232373e-06,4.119073036525318e-05,-0.00013130136040414604,-0.008482129692374175,9.799745543254359
1686962235.455885,-0.0004661561750371655,-5.383441041300007e-06,0.00020547075109925644,0.9999998702255964,-9.350466622726341e-05,4.671006601835143e-05,-5.561506108035774e-05,0.002049230137514988,-0.01080086385517442,9.79865128807043
1686962235.5558848,-0.00046655920422233616,-5.377454010316749e-06,0.0002057349477370572,0.9999998699833532,-7.677609241836586e-05,4.2956744749649456e-05,-5.01027640434369e-05,0.0009215036660643356,-0.009799992153074035,9.799232068577796
1686962235.655885,-0.0004669043844083681,-5.391241812255541e-06,0.00020598549122192907,0.9999998697705954,-1.3552472737568456e-05,-5.850552664417024e-06,3.7810961877987205e-05,-0.00015663196404002995,-0.008726320263005781,9.799704376869498
1686962235.755885,-0.00046732212659276117,-5.392827467504649e-06,0.00020626955885447515,0.9999998695168998,3.090022243583468e-06,-1.8856500874815375e-05,2.8280377490095142e-05,-0.00018895190658593566,-0.009729344379067775,9.800191458637183
1686962235.855885,-0.0004677028943113098,-5.41301151871155e-06,0.00020657731548946655,0.999999869275249,1.719095358889649e-05,-1.9421345651719157e-05,3.405159884706946e-05,-0.0006838802400443994,-0.009828900054624482,9.800172741254475
1686962235.955885,-0.0004681076992062343,-5.3903182745772494e-06,0.00020676982224909126,0.9999998690461751,2.319063146825082e-05,6.639924802719485e-06,-3.937365487588335e-05,0.0017218125665440156,-0.010840456015238012,9.799268319385714
1686962236.0558848,-0.0004685204315296841,-5.370916355965321e-06,0.00020699702265041697,0.999999868805987,-6.389034993981543e-05,3.463317994171585e-06,5.438992294657582e-06,-0.0008791779853243315,-0.008385147935695843,9.800949629623924
1686962236.155885,-0.0004689149087975129,-5.3789260344870826e-06,0.00020728910491671116,0.9999998685605426,-8.899488600282257e-06,1.5536679465856516e-05,-4.10984791079897e-05,0.0016800139477789018,-0.010402512679188684,9.79970604506204
1686962236.255885,-0.0004693337368002334,-5.393053030952849e-06,0.0002076127688760789,0.9999998682968396,1.1803540373960753e-05,-2.3005800515873703e-05,2.9025783561379847e-05,0.00020290039997838017,-0.009182517587769534,9.800336945390155
1686962236.355885,-0.000469686436256146,-5.407857677231537e-06,0.00020787382075828116,0.9999998680769321,-3.461107561820054e-06,-9.930827090007036e-06,4.433117815238378e-05,-0.0005643768716112486,-0.009642229340628198,9.800046677395693
1686962236.455885,-0.0004700949897114187,-5.406621030613247e-06,0.00020811867593211134,0.9999998678340343,1.3343860081534306e-06,-5.527602450375464e-06,4.754028895738103e-05,0.00027347708884055974,-0.009201740647668563,9.799921024781819
1686962236.5558848,-0.00047049719645167546,-5.399606919586387e-06,0.00020837735945116137,0.9999998675910454,-3.9486759409962195e-05,-3.5656677860150465e-06,1.0025137278761629e-05,-3.2089606881584873e-06,-0.009211952524902046,9.79931217457978
1686962236.655885,-0.0004708803675528594,-5.4023630765251e-06,0.00020864349177431295,0.999999867355185,-3.991412395475752e-06,-6.5881343443843596e-06,4.565837013632037e-05,0.00020970562876300588,-0.009000315565090618,9.800051589227818
1686962236.755885,-0.00047131119786800955,-5.398772033201863e-06,0.00020890732235236055,0.9999998670971607,-7.341275069522406e-05,1.0228452585422743e-05,-1.369043679557076e-05,0.000618615986211657,-0.009880365105719576,9.79888135590845
1686962236.855885,-0.00047173005697810627,-5.396494726518628e-06,0.00020920663609463004,0.9999998668370985,2.1017799125278885e-05,-1.9819277234583897e-05,4.719636919297096e-05,-0.0013341547761636311,-0.006498000884346321,9.800384025012098
1686962236.955885,-0.0004720831776128565,-5.400450595059598e-06,0.0002094060291970867,0.9999998666287029,4.567039841548736e-05,-4.008729693413886e-06,-5.041916963299963e-05,0.0008857846362186842,-0.009575456576808142,9.802264654022416
1686962237.0558848,-0.00047247056607423594,-5.399104838526139e-06,0.00020963602815061416,0.9999998663975658,-0.00010063992654462538,4.336826324665553e-05,-4.3447326049633337e-05,0.000549500392166016,-0.011812695913908825,9.796262793793915
1686962237.155885,-0.0004728766097707618,-5.416111081237545e-06,0.00020997264365481687,0.9999998661349244,-0.00010334083985355641,3.878002741905198e-05,-3.628852219327212e-05,-0.0008975103634499568,-0.008868363391686028,9.797415419389056
1686962237.255885,-0.00047336399058661304,-5.3642088873950096e-06,0.00021018333822800102,0.999999865860352,-8.362762123339687e-05,4.056890023720745e-05,-4.292583507593439e-05,0.0017677299660366344,-0.011481637275702138,9.796644519075135
1686962237.355885,-0.0004736793910746704,-5.417437019518279e-06,0.0002105058357671735,0.9999998656428805,-4.587667339142058e-07,-4.878599554525621e-06,4.611379395532065e-05,0.00024172131896567876,-0.00918465732427693,9.800115257909717
1686962237.455885,-0.00047411421030951295,-5.3935159767384065e-06,0.00021073576645426267,0.999999865388522,-9.286714549161264e-05,2.453014958455068e-05,-2.3752946596617594e-05,0.0015030141800569084,-0.011102180602951095,9.79761224891111
1686962237.5558848,-0.00047453538807561233,-5.397085925541257e-06,0.00021104610646387954,0.9999998651232798,-0.00010300864420104997,4.37251620590408e-05,-4.0734503145462956e-05,0.0011255442203356618,-0.010378629831267097,9.798118778250794
1686962237.655885,-0.0004749175912039045,-5.395091683923423e-06,0.00021127159818206266,0.9999998648942341,5.7522448702705094e-05,-6.106056235034403e-06,-5.6702678457013694e-05,0.0013197125130611493,-0.00975861519017154,9.799316611484882
1686962237.755885,-0.00047530494770093684,-5.41513761181593e-06,0.00021158962852220556,0.9999998646428468,-1.8654309586185228e-05,-1.5715623507126593e-05,5.690150314649425e-06,-0.0011993229579903334,-0.008010775066448473,9.80290180156816
1686962237.855885,-0.00047575320986632916,-5.377240083664826e-06,0.00021179689985663795,0.9999998643860116,-9.392303406683434e-05,4.684817650924997e-05,-5.195179139593338e-05,0.00012078538839970802,-0.00934385425685072,9.799706451006438
1686962237.955885,-0.00047608133637988656,-5.410764113031112e-06,0.0002120659776615148,0.9999998641726439,9.044639189311137e-05,-4.006400958986775e-05,-4.7440154315626805e-05,0.0011501096838471565,-0.009691254008109098,9.804189255184793
1686962238.0558848,-0.000476485458442026,-5.407445045607082e-06,0.00021236057133272647,0.9999998639176683,-2.127260358060372e-05,-8.827678844811146e-06,1.73342831323188e-05,-0.00011318529105123325,-0.009147866400212215,9.80065601052814
1686962238.155885,-0.0004769705178165802,-5.388353220686724e-06,0.00021262121352122067,0.9999998636311458,-7.036442209753643e-05,1.7364938847231903e-05,-1.8313307566089014e-05,0.0005429948580588391,-0.008688745337330736,9.801158192950263
1686962238.255885,-0.0004773194271856515,-5.404580793429149e-06,0.000212925408219331,0.9999998633998534,7.702145911385025e-06,-1.9237268391199706e-05,3.615094792402087e-05,-0.001201498860389901,-0.0077607776369983325,9.800934615404776
1686962238.355885,-0.00047773339782547513,-5.3820937701546705e-06,0.0002131345513849508,0.999999863157739,-5.103265057028952e-05,-2.0404343951277765e-06,8.446897365901722e-06,0.0001661531536528687,-0.009646116763837271,9.800215061688023
1686962238.455885,-0.00047812558798961867,-5.36056349371171e-06,0.00021338261057142526,0.9999998629175146,4.143661884537031e-06,-2.01134893144845e-05,5.3751923683731255e-05,-0.000168232950042771,-0.009597828670295155,9.800182264856712
1686962238.5558848,-0.0004785344008485732,-5.383252762248856e-06,0.0002136596378392411,0.9999998626626941,-0.00010015269983883045,4.1634661774028685e-05,-4.039486673543929e-05,-0.0003737090849452204,-0.00919716556842951,9.799340743479705
1686962238.655885,-0.00047889109335652944,-5.408739478060682e-06,0.00021392952359093294,0.9999998624341031,8.831152230375145e-05,-2.9759184598963015e-05,-5.4121362432971316e-05,0.00028490035038454954,-0.009677327626253852,9.801305497518664
1686962238.755885,-0.00047929345016618606,-5.401169126506962e-06,0.00021421944291076197,0.9999998621793136,8.546308217778839e-06,-1.980937475198986e-05,2.955608497114737e-05,-0.00045577061509656167,-0.010664587913027093,9.799827773571133
1686962238.855885,-0.00047968632328896797,-5.39689020633375e-06,0.00021444298598112088,0.9999998619430457,-4.822782568959899e-05,-4.6416317928668254e-06,9.563420473917418e-06,0.00025545088414524156,-0.009708526493688892,9.799739549805183
1686962238.955885,-0.0004800649383337701,-5.390575482427122e-06,0.0002146825107155969,0.9999998617099985,4.496435465757208e-06,-1.2891498670569667e-05,4.6977734679196434e-05,-0.0007704182628219871,-0.006962667264390656,9.79947707557023
1686962239.0558848,-0.00048050194889975064,-5.3791126560560906e-06,0.0002149681945181532,0.9999998614387993,2.8425513691277408e-05,-2.627089680044758e-05,5.028334782834643e-05,-0.0015088797025977591,-0.006696994752498965,9.800006914652604
1686962239.155885,-0.0004808860414914627,-5.38742365109339e-06,0.00021521616566410112,0.9999998612007868,-4.036780126573519e-06,1.703765265701097e-05,-4.271229817735428e-05,0.0017843837187491978,-0.010770367170624198,9.799632617333806
1686962239.255885,-0.0004812560328930604,-5.403847246613364e-06,0.00021548415671463598,0.9999998609649942,7.04107456244826e-05,-1.730177351764688e-05,-5.471216088084659e-05,0.0009783692027730332,-0.012198925915989027,9.800067325270776
1686962239.355885,-0.0004816659199546634,-5.403452134743106e-06,0.0002157807847124748,0.9999998607036888,-4.438507978120479e-05,-4.776126135667497e-06,8.607449899887096e-06,7.717326910370957e-05,-0.00949142414784864,9.799879281157958
1686962239.455885,-0.0004820447804644434,-5.405118594706457e-06,0.00021601556911754393,0.9999998604704344,5.1731156749662326e-05,-1.0875158859517419e-05,-4.279252028181275e-05,5.278398105351971e-05,-0.00947636211750272,9.8025355017384
1686962239.5558848,-0.0004824864114930577,-5.387629863869504e-06,0.00021627347269685638,0.9999998602018009,-2.44770549404845e-05,2.2873475062873777e-05,-4.353067365049278e-05,0.0017826533016482298,-0.01115838870783647,9.798225791867512
1686962239.655885,-0.00048285325193847593,-5.3999665672732295e-06,0.00021654968500292032,0.9999998599648959,5.099053219416783e-06,-6.903557286615215e-06,4.231768984414428e-05,0.00012745476755602003,-0.00957147060596688,9.800073364884701
1686962239.755885,-0.0004832570846186693,-5.404297276701963e-06,0.00021682362910825995,0.999999859710439,8.875622374401964e-05,-3.193109650983472e-05,-4.833853222196549e-05,-0.0002116828925109709,-0.009362621151069814,9.800142201316334
1686962239.855885,-0.0004836794577992038,-5.393897830096038e-06,0.00021708661134738126,0.9999998594492358,-3.105981409916837e-05,-8.951937964856764e-06,1.6873915273287752e-05,0.0008229075114235447,-0.010627718399754509,9.799184649309348
1686962239.955885,-0.0004841025549926797,-5.399204439222956e-06,0.00021738385991943354,0.9999998591799013,-9.216049366801383e-05,4.5264235350567945e-05,-5.54226178011593e-05,0.00039111929571103204,-0.009753102159874832,9.79983410114274
1686962240.0558848,-0.0004844401184793246,-5.418645708793525e-06,0.0002176666864944833,0.9999998589548018,-8.419232283934089e-06,-8.567907913756542e-06,4.4704844740122075e-05,-0.0005212155673016737,-0.00993113585435366,9.800010260938691
1686962240.155885,-0.00048485612466178576,-5.414085240318617e-06,0.00021789436983409474,0.999999858703625,-0.00010072008522633627,4.178368264650149e-05,-3.957607643081604e-05,-0.00017553844116905882,-0.009552681432009002,9.797976478514148
1686962240.255885,-0.00048529073407328614,-5.3902487605292765e-06,0.00021815563457267488,0.9999998584359739,-9.676204878321559e-05,3.453293574628533e-05,-3.416378786745051e-05,0.0013655923871193864,-0.010745341236195043,9.797918189276407
1686962240.355885,-0.00048568976075063624,-5.388382724039483e-06,0.00021839854519669532,0.9999998581892386,-5.274974758446336e-06,1.8754192233560667e-05,-5.3451495507162354e-05,0.0014111391079982805,-0.01056824913825277,9.800400281317845
1686962240.455885,-0.00048604712016685474,-5.3899353667881544e-06,0.00021864580794088846,0.999999857961568,2.283478093735329e-05,4.15131964960645e-06,-3.8219901965085826e-05,0.0008625089977079963,-0.01087564973473918,9.799288901026294
1686962240.5558848,-0.00048642335394043115,-5.399843299035394e-06,0.00021892804183752394,0.9999998577168273,-9.971373455562971e-07,-5.342195233955471e-06,4.341807339670948e-05,-0.00026272512881221356,-0.008112344839905018,9.800897968476912
1686962240.655885,-0.00048681009753497495,-5.4121360949247585e-06,0.00021921726906580592,0.9999998574652031,-1.1429547313576483e-05,-1.2476719886003409e-05,1.989029052315817e-05,-0.0001290019807096412,-0.009356431763374164,9.800797561241144
1686962240.755885,-0.00048722818318453376,-5.399122830587088e-06,0.00021947372710750404,0.999999857205405,1.6249785761511805e-05,-1.9853272897380154e-05,4.686689525045527e-05,-0.0003951832850945007,-0.009720639014592393,9.800230970185448
1686962240.855885,-0.000487606222927556,-5.41486177781388e-06,0.00021973030882116014,0.9999998569647108,-8.719538211565897e-07,-3.6597344135541735e-06,4.7292985619588475e-05,0.00019796087030580294,-0.0094172228316425,9.800074862498153
1686962240.955885,-0.0004880317758761864,-5.400186725606789e-06,0.00022000615065398903,0.9999998566965486,-4.726619412672735e-05,-4.92182107165031e-06,1.4555392499028095e-05,0.000472038865464791,-0.01035615439743705,9.798983989301215
1686962241.0558848,-0.0004884137518416793,-5.403925521192247e-06,0.00022025539676840894,0.9999998564551722,-1.1495622518559373e-05,-6.007371978741451e-06,4.113078043103287e-05,-0.00041007272430088624,-0.010538926464148534,9.799458774334154
1686962241.155885,-0.0004888501182857396,-5.383945830763322e-06,0.00022048594309079833,0.9999998561912516,9.38152941537635e-05,-2.9655451289264486e-05,-3.5457652763851194e-05,0.0019649937390247116,-0.011847572828826,9.800854345838586
1686962241.255885,-0.0004891966552287933,-5.412236381653281e-06,0.00022079859954728432,0.9999998559526491,-8.169335565645503e-06,-8.348146887754935e-06,4.144606350628816e-05,4.282804715781729e-05,-0.009306933146231985,9.799709216905194
1686962241.355885,-0.0004897131794840932,-5.34302284295792e-06,0.0002209737321459863,0.9999998556615215,-7.482817889810223e-05,4.3219431876679276e-05,-4.079818518359542e-05,0.00035782341861469044,-0.009272781566952316,9.79609603647395
1686962241.455885,-0.0004899916248844752,-5.41970181566135e-06,0.00022133968489057747,0.9999998554437787,-4.351477597746669e-06,-1.5206231389233374e-05,4.25412355257622e-05,-3.539882994966527e-06,-0.00882844574680796,9.800811841964
