time,latitude,longitude,altitude,position_covariance,position_covariance_type
1686962234.456507,49.90000227082513,8.900000163250201,0.06923309914141357,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962234.556507,49.9000026844309,8.899999780056495,0.18891632434711103,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962234.656507,49.9000021156397,8.899999729242655,0.1886678250005056,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962234.7565072,49.90000167006245,8.899999800970187,0.145791250822971,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962234.856507,49.90000223122039,8.899999143732432,0.09735905543340018,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962234.956507,49.900002370102904,8.900001130579435,0.07177854424898394,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962235.056507,49.90000208305651,8.899999766771689,0.06088862913091567,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962235.156507,49.90000233843061,8.89999923541073,0.17105715674251903,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962235.2565072,49.90000231602854,8.899998666802546,0.14875530259480074,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962235.356507,49.900002454450956,8.899998937392802,0.24174836473608735,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962235.456507,49.900002401537826,8.899998378649691,0.274160256709131,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962235.556507,49.900002200770466,8.899999952477188,0.18978538210723309,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962235.656507,49.900001773425686,8.89999959719857,0.10816741371907795,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962235.7565072,49.90000181720508,8.89999986396541,0.1291588899817313,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962235.856507,49.90000162812221,8.899999702955768,0.06570481695496388,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962235.956507,49.90000212982186,8.900000325847016,0.1545203997012809,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962236.056507,49.900001984327076,8.900000398001948,0.21786500016982724,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962236.156507,49.900002104561054,8.900000373811114,0.12375916363300096,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962236.2565072,49.90000220619451,8.89999973044057,0.08549493075509815,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962236.356507,49.90000178765176,8.899999229653288,0.14413067909763033,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962236.456507,49.90000187527233,8.899999192308417,0.08724876433788423,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962236.556507,49.90000248277254,8.89999911927451,0.06809211427069167,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962236.656507,49.90000215776073,8.89999976427499,0.16061837364055062,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962236.7565072,49.900002790229294,8.899998723647396,0.25182811076353695,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962236.856507,49.900001990929454,8.900000138946956,0.09570729361257344,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962236.956507,49.90000267315511,8.899999783030049,0.2210372296307355,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962237.056507,49.900001358706554,8.899999317868147,0.13362937815132528,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962237.156507,49.90000153557837,8.900001110936858,0.14748356547108074,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962237.2565072,49.900001865143196,8.900000540361315,0.03669307995240928,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962237.356507,49.90000185545488,8.899999699925715,0.17985428654417085,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962237.456507,49.900001972226505,8.899998755417895,0.18761836714469754,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962237.556507,49.900001830354356,8.899999922047538,0.16793522792783916,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962237.656507,49.90000129557406,8.899999800167299,0.11715981102132758,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962237.7565072,49.90000185478241,8.899999467183942,0.07229333907687105,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962237.856507,49.90000108751161,8.89999985217402,0.10087825659393979,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962237.956507,49.90000182269696,8.899999264613244,0.1742137990300433,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962238.056507,49.90000239161718,8.90000060361185,0.17615674180957133,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962238.156507,49.90000177760015,8.899999270335549,0.15813982135449844,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962238.2565072,49.900001414329644,8.900001092782995,0.1712340042112827,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962238.356507,49.9000025805057,8.8999994925051,0.17579046763481349,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962238.456507,49.90000195206129,8.899999843842817,0.17367411382903813,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
1686962238.556507,49.90000198795509,8.899999092326203,0.09954796547177,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,0.0,0.0,0.0,0.0025000000000000005,2
